canonical_race_id,canonical_runner_id,race_date,meeting_date,canonical_track,course_identity,state,country,race_number,race_name,race_distance_metres,surface_group,track_condition_number,scheduled_start_time,saddlecloth_number,runner_name,barrier,weight_kg,jockey_name,trainer_name,declaration_status,scratching_status,source_updated_at,source_system,source_record_id,source_hash,audit_status
RACE|2026-07-24|ECHUCA|R2|1000M|2026-07-24T03:10:00+00:00,RCOM_HORSE_5365022,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,2,Bourke Builders Maiden Plate,1000,TURF,9,2026-07-24T03:10:00+00:00,3,Good Feel,4,58,J.M.Allen,"Michael, John & Wayne Hawkes",ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15727355,336235df5eec9fd80384841d69f7ccf1a6a88441c8fa1d4ee493b98a1f50b475,CANDIDATE
RACE|2026-07-24|ECHUCA|R2|1000M|2026-07-24T03:10:00+00:00,RCOM_HORSE_5371382,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,2,Bourke Builders Maiden Plate,1000,TURF,9,2026-07-24T03:10:00+00:00,4,Imperial Valley,2,58,J.Duffy,C.A.Weeding,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15725103,b1313f8b6a52da095fd06b4f6cdb111af9eeaf37ccce9cc93a073ee7fa345e1c,CANDIDATE
RACE|2026-07-24|ECHUCA|R2|1000M|2026-07-24T03:10:00+00:00,RCOM_HORSE_5368329,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,2,Bourke Builders Maiden Plate,1000,TURF,9,2026-07-24T03:10:00+00:00,5,Inside Word,6,58,J.B.Stanley,Leon & Troy Corstens & Will Larkin,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15723264,2e7b84266311cf4a981a9c08511bd3f6e2f3dba761925136817244b59c55fe41,CANDIDATE
RACE|2026-07-24|ECHUCA|R2|1000M|2026-07-24T03:10:00+00:00,RCOM_HORSE_5372271,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,2,Bourke Builders Maiden Plate,1000,TURF,9,2026-07-24T03:10:00+00:00,6,Myhro's Ruler,9,58,J.Mott,J.R.McArdle,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15722369,7d6192eb081e41c7a3d58fe8358f5b3ed70b0f613f87ef733a997e8692e99a89,CANDIDATE
RACE|2026-07-24|ECHUCA|R2|1000M|2026-07-24T03:10:00+00:00,RCOM_HORSE_5367059,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,2,Bourke Builders Maiden Plate,1000,TURF,9,2026-07-24T03:10:00+00:00,7,Royalty Rules,10,58,A.Kelly,A.Smith,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15727520,347ef3e7b8da00c35b44641c9a8a46ffbb25667ec84cd02c66ddb21df8c721d4,CANDIDATE
RACE|2026-07-24|ECHUCA|R2|1000M|2026-07-24T03:10:00+00:00,RCOM_HORSE_5367549,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,2,Bourke Builders Maiden Plate,1000,TURF,9,2026-07-24T03:10:00+00:00,8,Brazen Madonna,3,56,Z.Spain,Shane Nichols & Hayden Black,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15724261,8b86f765753c461cf10f513aa31e726a0b4cf397e67131a96a869f5605b6dcb0,CANDIDATE
RACE|2026-07-24|ECHUCA|R2|1000M|2026-07-24T03:10:00+00:00,RCOM_HORSE_5366181,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,2,Bourke Builders Maiden Plate,1000,TURF,9,2026-07-24T03:10:00+00:00,9,Epponnee Rae,8,56,T.M.Nugent,J.Warren,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15725212,2681b655414c824c35cd900f5069ea9dde5d68b451d364e9ad18d01ad591ae77,CANDIDATE
RACE|2026-07-24|ECHUCA|R2|1000M|2026-07-24T03:10:00+00:00,RCOM_HORSE_5371664,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,2,Bourke Builders Maiden Plate,1000,TURF,9,2026-07-24T03:10:00+00:00,10,Somers Green,7,56,P.M.Moloney,M.Laurie,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15721436,dfed1b0d932cc94c2e6a5a3b4fcf153ec30d09ad32a1b4713d807cf95fd1f59d,CANDIDATE
RACE|2026-07-24|ECHUCA|R3|1600M|2026-07-24T03:45:00+00:00,RCOM_HORSE_5346997,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,3,The Caledonian Hotel Maiden Plate,1600,TURF,9,2026-07-24T03:45:00+00:00,1,Churchill Lane,3,59.5,D.J.Dunn,J.Warren,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15725375,9a76548d05cebec5587ec268cf4c68d3277dc4626118f2c219307d1560744df4,CANDIDATE
RACE|2026-07-24|ECHUCA|R3|1600M|2026-07-24T03:45:00+00:00,RCOM_HORSE_5350119,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,3,The Caledonian Hotel Maiden Plate,1600,TURF,9,2026-07-24T03:45:00+00:00,2,Colour Circle,5,59.5,J.M.Allen,B.McGrath,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15724747,3552594d546d9dc4fb8c56dae979af677640f944cc98f6c10c6d118971dd7ab4,CANDIDATE
RACE|2026-07-24|ECHUCA|R3|1600M|2026-07-24T03:45:00+00:00,RCOM_HORSE_5329743,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,3,The Caledonian Hotel Maiden Plate,1600,TURF,9,2026-07-24T03:45:00+00:00,3,Harry Caviar,4,59.5,L.N.McNeil,G.W.Egan,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15718307,d0e28ba4835de5c4637a0004ee61192cf125cec03fc785e6108b4169364e08cc,CANDIDATE
RACE|2026-07-24|ECHUCA|R3|1600M|2026-07-24T03:45:00+00:00,RCOM_HORSE_5372796,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,3,The Caledonian Hotel Maiden Plate,1600,TURF,9,2026-07-24T03:45:00+00:00,4,Master Fox,2,59.5,J.Mott,J.R.McArdle,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15722370,ae8becc08f08b382b0234f6b016f85ad45fbb38f9f95b996e975cf957f0335dc,CANDIDATE
RACE|2026-07-24|ECHUCA|R3|1600M|2026-07-24T03:45:00+00:00,RCOM_HORSE_5349329,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,3,The Caledonian Hotel Maiden Plate,1600,TURF,9,2026-07-24T03:45:00+00:00,5,New Prospect,8,59.5,P.M.Moloney,R.D.Griffiths,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15727753,c290e06ebb6decacf1146f9197ddbe87d476417acc8befb4262a4560b7712a45,CANDIDATE
RACE|2026-07-24|ECHUCA|R3|1600M|2026-07-24T03:45:00+00:00,RCOM_HORSE_5349444,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,3,The Caledonian Hotel Maiden Plate,1600,TURF,9,2026-07-24T03:45:00+00:00,6,Unoyaself,7,59.5,N.Farley,W.Morrissey,SCRATCHED_ENTRY,SCRATCHED,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15727622,bd3e0dec230e281b45d9e9c1724290d67c647e0c7c585a0319062be68941fb30,CANDIDATE
RACE|2026-07-24|ECHUCA|R3|1600M|2026-07-24T03:45:00+00:00,RCOM_HORSE_5355786,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,3,The Caledonian Hotel Maiden Plate,1600,TURF,9,2026-07-24T03:45:00+00:00,7,Caitlin's Punch,1,57.5,J.Noonan,A.W.Noonan,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15725569,0eb94ccf7ad5b2ca3599d8a9f5a5dc4accf6cccf0455bce2e082c0c4a5851335,CANDIDATE
RACE|2026-07-24|ECHUCA|R3|1600M|2026-07-24T03:45:00+00:00,RCOM_HORSE_5341984,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,3,The Caledonian Hotel Maiden Plate,1600,TURF,9,2026-07-24T03:45:00+00:00,8,Embodiment,6,57.5,A.Kelly,N.G.Smyth,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15722091,0e4b77d8b3d4d5bcc5ce8f70e9f115e797103317d0541999aeec245a5394eea7,CANDIDATE
RACE|2026-07-24|ECHUCA|R3|1600M|2026-07-24T03:45:00+00:00,RCOM_HORSE_5348942,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,3,The Caledonian Hotel Maiden Plate,1600,TURF,9,2026-07-24T03:45:00+00:00,9,Misil Beauty,9,57.5,J.Duffy,C.A.Weeding,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15725105,8b94d6c3caae4b96b72f901eeb3eef8e28de4c27e46a69cb577e261aa703f645,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5354499,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,1,Boulderoo,16,59.5,N.Farley,A.R.Bobbin,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15727743,cd55aa502f10f487cb1827b2d151421ac2187194e0d48939cb029688b5145477,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5340890,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,2,I'lberidin'shotgun,12,59.5,J.M.Allen,E.L.Church,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15721094,fc543b257d8966b140ad6a779bb1f2bf4e96f28ed1bcff149a530fb630fd1a0c,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5321255,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,3,Iberian Lynx,13,59.5,A.Kelly,"Michael, John & Wayne Hawkes",ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15727356,6e9e4b4e81daad6a359265afa2d79c7952462ee75bcd56a75a4d155e241fdb18,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5340534,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,4,King Kauffo,11,59.5,W.Gordon,W.B.Brisbourne,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15724735,877cb9d2f522b5477124753c2d937bd53c2a3b29571eaac8ffd1421b059c5fc5,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5343573,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,5,Lollie's Galore,9,59.5,,Peter G Moody & Katherine Coleman,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15726830,02ea6982e5c484c8d28ecddee84b6e1b3ab69ca785ee35489d16d9c917b1a15f,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5345652,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,6,Prestige Zerprise,7,59.5,J.Noonan,M.Jenkins,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15720924,6ca9e658a1c0ef4957fc42b583e85230817870e75b34d89859fd741192c27114,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5344413,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,7,True Beauty,8,59.5,L.N.McNeil,A.Smith,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15725193,2a258e94799822686f13bf3b6bfa099f666def87c9863ba70811b6cb4e5f22dc,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5348718,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,8,Written Order,1,59.5,J.Duffy,V.T.Nolen,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15715231,7a566abb9cf36f365d23dbbac75aee8a2876f09bdf792a7e0065c128713ba778,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5347302,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,9,Aurora's Belt,2,57.5,Z.Spain,Peter G Moody & Katherine Coleman,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15726829,8279c8837c1b94e3df95f8472b8d6d4d2ef2e4baa5f4f5c1f97361e0ee87e929,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5355405,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,10,Azulita,4,57.5,P.M.Moloney,Lee & Shannon Hope,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15724179,4dd1fcec3976d7d042dd1a4a144bd08d8034ded3035eea13ca0828857e601560,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5348516,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,11,Ernie,10,57.5,,L.J.Sullivan,SCRATCHED_ENTRY,SCRATCHED,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15725750,0d197b481bd775c960af2d7e5bf6031782c2032db3aacedeb760067d0c9d5d0d,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5348430,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,12,Valda Warrior,5,57.5,C.A.Taylor,R.G.Symons,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15724693,dc63211adf5274e3253144e5726b397bc4b7e56672197cd8e8899aef5d5d4bf5,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5334905,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,13,You Said What,3,57.5,L.King,C.Patterson,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15718102,46a7596490981867273b16f78be56f5187af4ea19c0f36822e9688d11da6d9f4,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5367642,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,14,Aurum Star,15,57,B.McDougall,T.A.Lake,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15726692,b8088ceba5cc28e17ddb67b244e2cf19039f577750eaf22ec53c32a5d63a57bd,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5379932,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,15,Vanvitelli,14,59.5,J.Mott,"Ben, Will & JD Hayes",ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15725586,50dfce73347285ad8fc3317419dd2f138901a2be601dc82f2c79122e75d5d8f2,CANDIDATE
RACE|2026-07-24|ECHUCA|R4|1400M|2026-07-24T04:20:00+00:00,RCOM_HORSE_5332810,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,4,Hygain Edge Maiden Plate,1400,TURF,9,2026-07-24T04:20:00+00:00,16,Captain Sparrow,6,59.5,B.Rawiller,L.J.Sullivan,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15725749,9ba737643a1b4eacc148d150fd5b54fec4e12abae72bc2fef5f35be005e4e1d7,CANDIDATE
RACE|2026-07-24|ECHUCA|R5|1400M|2026-07-24T04:55:00+00:00,RCOM_HORSE_5333769,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,5,Northern Hire Group BM56 Handicap,1400,TURF,9,2026-07-24T04:55:00+00:00,1,Forrest Gump,12,62.5,B.A.Button,G.W.Egan,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15718304,a78cd4dc16218e692a5cf58bfe4ff88487cb118158c4ec43eda56309cba6ebea,CANDIDATE
RACE|2026-07-24|ECHUCA|R5|1400M|2026-07-24T04:55:00+00:00,RCOM_HORSE_5340559,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,5,Northern Hire Group BM56 Handicap,1400,TURF,9,2026-07-24T04:55:00+00:00,2,Prestige Ole,15,62.5,J.Noonan,M.Jenkins,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15720923,ca03998c2c961b0b816871ee50c27d010796e7b003c30bc666ac3e1a008763e4,CANDIDATE
RACE|2026-07-24|ECHUCA|R5|1400M|2026-07-24T04:55:00+00:00,RCOM_HORSE_5331354,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,5,Northern Hire Group BM56 Handicap,1400,TURF,9,2026-07-24T04:55:00+00:00,3,Aka Daka,4,62,B.Rawiller,V.L.Malady,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15728145,ba5b6204642234013244abe289121cb8fe54e6218249c21fadf0351a9c96b2bf,CANDIDATE
RACE|2026-07-24|ECHUCA|R5|1400M|2026-07-24T04:55:00+00:00,RCOM_HORSE_5333998,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,5,Northern Hire Group BM56 Handicap,1400,TURF,9,2026-07-24T04:55:00+00:00,4,Cosmic Charger,14,62,J.Mott,"Ben, Will & JD Hayes",ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15725592,e116971ac859a3a074dad5c56ac7cd32b1821da64856d1b776eb53bfc099361a,CANDIDATE
RACE|2026-07-24|ECHUCA|R5|1400M|2026-07-24T04:55:00+00:00,RCOM_HORSE_5311700,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,5,Northern Hire Group BM56 Handicap,1400,TURF,9,2026-07-24T04:55:00+00:00,5,Boulder Jack,5,61.5,D.Dean,D.E.Oliver,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15687609,2e9a92d7a4a7261f6333ce60d6aa74ff302604c1eba58bfe86e8ee9d455dbe1c,CANDIDATE
RACE|2026-07-24|ECHUCA|R5|1400M|2026-07-24T04:55:00+00:00,RCOM_HORSE_5316452,2026-07-24,2026-07-24,ECHUCA,ECHUCA,VIC,AUS,5,Northern Hire Group BM56 Handicap,1400,TURF,9,2026-07-24T04:55:00+00:00,6,Quello Dorato,6,61.5,J.M.Allen,D.T.O'Brien,ACTIVE_ENTRY,ACTIVE,2026-07-23T08:31:21.374064,RACING_COM_GETRACEFORM,15727843,b5621a8713eb6d65781e26dcc3d1bde0ed01248497be4e17e12af97065c4cb27,CANDIDATE
